date,time,open,high,low,close,volume
2020-02-11,10:20:00,30315,30325,30285,30295,51920
2020-02-11,10:15:00,30250,30315,30250,30310,134447
2020-02-11,10:10:00,30265,30270,30235,30245,17665
2020-02-11,10:05:00,30280,30280,30255,30265,14113
2020-02-11,10:00:00,30270,30290,30245,30280,39957
2020-02-11,9:55:00,30270,30285,30255,30265,20772
2020-02-11,9:50:00,30305,30310,30270,30270,14744
2020-02-11,9:45:00,30270,30330,30260,30310,62409
2020-02-11,9:40:00,30255,30275,30235,30275,14111
2020-02-11,9:35:00,30225,30265,30210,30255,44603
2020-02-11,9:30:00,30275,30285,30220,30225,38678
2020-02-11,9:25:00,30235,30285,30225,30270,31887
2020-02-11,9:20:00,30185,30235,30175,30230,55151
2020-02-11,9:15:00,30175,30195,30160,30185,31726
2020-02-11,9:10:00,30210,30215,30150,30165,25968
2020-02-11,9:05:00,30165,30220,30155,30215,58838
2020-02-11,9:00:00,30095,30210,30095,30160,196881
2020-02-10,15:35:00,30000,30000,30000,30000,9025
2020-02-10,15:30:00,30000,30000,30000,30000,123760
2020-02-10,15:15:00,29970,29995,29960,29990,79918
2020-02-10,15:10:00,29960,29980,29955,29970,239158
2020-02-10,15:05:00,29980,29980,29945,29960,170755
2020-02-10,15:00:00,29980,30000,29965,29980,177338
2020-02-10,14:55:00,29965,29990,29955,29985,104096
2020-02-10,14:50:00,29990,29990,29950,29965,44635
2020-02-10,14:45:00,29985,30000,29975,29990,33431
2020-02-10,14:40:00,30010,30010,29975,29990,26105
2020-02-10,14:35:00,29985,30010,29970,30005,27383
2020-02-10,14:30:00,29975,29985,29950,29985,27163
2020-02-10,14:25:00,29960,29980,29945,29965,38679
2020-02-10,14:20:00,29910,29970,29900,29960,38638
2020-02-10,14:15:00,29890,29915,29885,29910,22066
2020-02-10,14:10:00,29900,29920,29890,29895,35451
2020-02-10,14:05:00,29900,29910,29880,29900,21927
2020-02-10,14:00:00,29875,29910,29875,29895,17929
2020-02-10,13:55:00,29885,29895,29845,29885,43399
2020-02-10,13:50:00,29955,29955,29880,29885,37614
2020-02-10,13:45:00,29970,29975,29945,29955,13239
2020-02-10,13:40:00,29965,29985,29955,29975,21718
2020-02-10,13:35:00,29955,29965,29935,29965,11233
2020-02-10,13:30:00,29950,29960,29950,29960,14918
2020-02-10,13:25:00,29945,29960,29935,29950,18619
2020-02-10,13:20:00,29935,29945,29930,29945,17262
2020-02-10,13:15:00,29940,29955,29935,29940,10187
2020-02-10,13:10:00,29925,29945,29925,29935,20628
2020-02-10,13:05:00,29935,29945,29920,29935,14928
2020-02-10,13:00:00,29930,29950,29925,29930,13615
2020-02-10,12:55:00,29940,29940,29930,29930,15639
2020-02-10,12:50:00,29935,29945,29920,29940,26535
2020-02-10,12:45:00,29945,29955,29925,29940,23831
2020-02-10,12:40:00,29960,29970,29940,29945,28283
2020-02-10,12:35:00,29945,29960,29935,29955,17246
2020-02-10,12:30:00,29970,29970,29930,29940,24299
2020-02-10,12:25:00,29975,30010,29955,29965,41198
2020-02-10,12:20:00,29945,29980,29930,29970,19478
2020-02-10,12:15:00,29995,30000,29950,29950,40094
2020-02-10,12:10:00,29995,30005,29980,29995,19737
2020-02-10,12:05:00,30005,30015,29980,29995,19547
2020-02-10,12:00:00,29995,30025,29995,30005,24637
2020-02-10,11:55:00,30000,30010,29960,29995,37136
2020-02-10,11:50:00,30000,30005,29975,30000,16819
2020-02-10,11:45:00,30005,30005,29975,29990,20371
2020-02-10,11:40:00,30015,30030,29995,30000,24787
2020-02-10,11:35:00,29985,30025,29970,30015,29966
2020-02-10,11:30:00,29970,29990,29940,29990,26856
2020-02-10,11:25:00,29935,30005,29935,29970,47108
2020-02-10,11:20:00,29940,29955,29910,29930,19607
2020-02-10,11:15:00,29950,29955,29925,29940,18584
2020-02-10,11:10:00,29910,29945,29905,29945,20700
2020-02-10,11:05:00,29900,29920,29865,29910,32199
2020-02-10,11:00:00,29890,29920,29880,29895,28069
2020-02-10,10:55:00,29895,29905,29870,29890,16516
2020-02-10,10:50:00,29920,29930,29880,29895,26176
2020-02-10,10:45:00,29975,29985,29880,29915,68704
2020-02-10,10:40:00,29865,29975,29865,29975,76338
2020-02-10,10:35:00,29830,29930,29830,29870,72583
2020-02-10,10:30:00,29765,29835,29765,29835,25317
2020-02-10,10:25:00,29820,29825,29765,29765,20122
2020-02-10,10:20:00,29810,29840,29805,29815,49292
2020-02-10,10:15:00,29765,29820,29755,29810,21988
2020-02-10,10:10:00,29740,29775,29725,29765,17020
2020-02-10,10:05:00,29725,29745,29705,29730,26916
2020-02-10,10:00:00,29745,29760,29715,29725,7090
2020-02-10,9:55:00,29755,29765,29715,29745,6146
2020-02-10,9:50:00,29735,29765,29735,29745,6709
2020-02-10,9:45:00,29755,29760,29725,29735,11206
2020-02-10,9:40:00,29755,29770,29745,29770,21906
2020-02-10,9:35:00,29775,29800,29750,29755,15436
2020-02-10,9:30:00,29750,29795,29745,29775,47412
2020-02-10,9:25:00,29750,29775,29720,29750,15170
2020-02-10,9:20:00,29710,29765,29705,29750,66204
2020-02-10,9:15:00,29715,29745,29690,29710,55882
2020-02-10,9:10:00,29795,29800,29705,29705,131209
2020-02-10,9:05:00,29800,29825,29750,29790,49468
2020-02-10,9:00:00,29815,29900,29715,29800,121356
2020-02-07,15:35:00,30160,30160,30160,30160,1441
2020-02-07,15:30:00,30160,30160,30160,30160,141771
2020-02-07,15:15:00,30065,30130,30055,30110,92692
2020-02-07,15:10:00,30020,30070,30015,30065,76918
2020-02-07,15:05:00,30010,30025,29970,30020,41469
2020-02-07,15:00:00,30005,30020,30000,30010,22027
2020-02-07,14:55:00,30035,30035,30000,30005,27432
2020-02-07,14:50:00,30050,30055,30025,30035,16061
2020-02-07,14:45:00,30005,30060,30005,30050,41957
2020-02-07,14:40:00,30030,30035,30005,30010,21397
2020-02-07,14:35:00,30035,30035,30005,30035,19870
2020-02-07,14:30:00,30055,30065,30030,30030,13825
2020-02-07,14:25:00,30020,30055,30000,30055,18212
2020-02-07,14:20:00,30005,30030,29995,30015,10090
2020-02-07,14:15:00,30005,30020,29990,30000,22367
2020-02-07,14:10:00,30035,30040,29995,30005,12538
2020-02-07,14:05:00,30015,30040,30010,30035,20604
2020-02-07,14:00:00,30025,30030,30000,30015,10499
2020-02-07,13:55:00,30025,30045,30025,30030,35933
2020-02-07,13:50:00,30020,30045,30010,30030,5749
2020-02-07,13:45:00,30035,30040,30010,30020,30256
2020-02-07,13:40:00,30050,30065,30035,30035,10574
2020-02-07,13:35:00,30020,30045,30015,30045,8424
2020-02-07,13:30:00,30040,30050,30015,30025,34953
2020-02-07,13:25:00,30040,30060,29990,30045,57338
2020-02-07,13:20:00,30075,30075,30030,30035,27547
2020-02-07,13:15:00,30070,30085,30055,30065,42467
2020-02-07,13:10:00,30055,30080,30050,30070,13730
2020-02-07,13:05:00,30075,30090,30055,30060,6068
2020-02-07,13:00:00,30085,30085,30060,30075,11150
2020-02-07,12:55:00,30085,30090,30075,30080,3753
2020-02-07,12:50:00,30085,30100,30080,30085,4206
2020-02-07,12:45:00,30085,30105,30075,30085,28029
2020-02-07,12:40:00,30075,30090,30065,30090,5968
2020-02-07,12:35:00,30050,30090,30040,30075,14985
2020-02-07,12:30:00,30085,30085,30030,30050,19038
2020-02-07,12:25:00,30125,30130,30065,30085,17419
2020-02-07,12:20:00,30125,30135,30105,30135,25751
2020-02-07,12:15:00,30110,30130,30080,30125,48663
2020-02-07,12:10:00,30150,30150,30100,30120,9486
2020-02-07,12:05:00,30140,30160,30130,30150,10579
2020-02-07,12:00:00,30130,30165,30130,30140,15751
2020-02-07,11:55:00,30130,30150,30110,30125,21550
2020-02-07,11:50:00,30170,30170,30130,30140,13791
2020-02-07,11:45:00,30175,30175,30140,30165,5711
2020-02-07,11:40:00,30220,30235,30180,30180,27153
2020-02-07,11:35:00,30240,30245,30200,30210,31560
2020-02-07,11:30:00,30225,30260,30220,30235,58963
2020-02-07,11:25:00,30210,30270,30210,30225,130802
2020-02-07,11:20:00,30115,30210,30105,30205,79756
2020-02-07,11:15:00,30135,30140,30105,30110,25505
2020-02-07,11:10:00,30135,30145,30120,30135,9029
2020-02-07,11:05:00,30155,30160,30125,30135,17233
2020-02-07,11:00:00,30120,30155,30120,30155,13554
2020-02-07,10:55:00,30135,30160,30120,30130,12741
2020-02-07,10:50:00,30195,30195,30100,30135,47557
2020-02-07,10:45:00,30200,30205,30160,30190,89090
2020-02-07,10:40:00,30190,30205,30165,30205,41103
2020-02-07,10:35:00,30170,30230,30165,30190,129961
2020-02-07,10:30:00,30175,30175,30135,30170,18980
2020-02-07,10:25:00,30175,30175,30140,30170,25330
2020-02-07,10:20:00,30170,30190,30140,30175,83400
2020-02-07,10:15:00,30125,30185,30115,30160,40682
2020-02-07,10:10:00,30090,30125,30070,30125,59862
2020-02-07,10:05:00,30160,30170,30095,30095,24046
2020-02-07,10:00:00,30125,30160,30125,30160,31498
2020-02-07,9:55:00,30150,30185,30120,30125,82887
2020-02-07,9:50:00,30095,30160,30090,30155,61367
2020-02-07,9:45:00,30085,30095,30065,30095,38973
2020-02-07,9:40:00,30095,30105,30060,30085,47054
2020-02-07,9:35:00,30130,30160,30070,30095,62932
2020-02-07,9:30:00,30135,30150,30090,30125,70698
2020-02-07,9:25:00,30245,30245,30125,30135,45856
2020-02-07,9:20:00,30235,30260,30235,30245,55521
2020-02-07,9:15:00,30275,30280,30215,30235,60591
2020-02-07,9:10:00,30305,30325,30265,30270,70515
2020-02-07,9:05:00,30300,30315,30270,30305,51769
2020-02-07,9:00:00,30350,30350,30295,30305,92464
2020-02-06,15:35:00,30415,30415,30415,30415,3987
2020-02-06,15:30:00,30415,30415,30415,30415,106523
2020-02-06,15:15:00,30400,30430,30400,30405,103098
2020-02-06,15:10:00,30415,30435,30380,30405,151619
2020-02-06,15:05:00,30435,30465,30395,30415,311386
2020-02-06,15:00:00,30390,30445,30375,30435,223148
2020-02-06,14:55:00,30345,30395,30325,30390,167568
2020-02-06,14:50:00,30370,30385,30325,30340,269164
2020-02-06,14:45:00,30390,30405,30355,30370,79841
2020-02-06,14:40:00,30365,30395,30305,30395,113964
2020-02-06,14:35:00,30445,30455,30345,30365,100426
2020-02-06,14:30:00,30425,30460,30420,30445,109756
2020-02-06,14:25:00,30395,30435,30375,30435,54818
2020-02-06,14:20:00,30355,30395,30350,30395,164837
2020-02-06,14:15:00,30335,30370,30325,30350,140108
2020-02-06,14:10:00,30325,30335,30305,30330,145973
2020-02-06,14:05:00,30310,30335,30290,30335,58209
2020-02-06,14:00:00,30285,30315,30285,30315,45560
2020-02-06,13:55:00,30305,30325,30285,30290,100931
2020-02-06,13:50:00,30300,30335,30295,30315,42319
2020-02-06,13:45:00,30275,30305,30265,30300,47141
2020-02-06,13:40:00,30250,30280,30250,30275,51701
2020-02-06,13:35:00,30245,30260,30240,30250,59706
2020-02-06,13:30:00,30230,30260,30230,30240,47866
2020-02-06,13:25:00,30230,30250,30220,30230,35491
2020-02-06,13:20:00,30180,30235,30175,30235,36002
2020-02-06,13:15:00,30175,30200,30175,30180,33584
2020-02-06,13:10:00,30185,30205,30175,30175,78500
2020-02-06,13:05:00,30145,30190,30135,30185,65586
2020-02-06,13:00:00,30135,30160,30120,30145,42486
2020-02-06,12:55:00,30105,30145,30100,30130,110089
2020-02-06,12:50:00,30110,30110,30095,30105,31496
2020-02-06,12:45:00,30120,30125,30100,30110,80004
2020-02-06,12:40:00,30120,30125,30105,30120,56978
2020-02-06,12:35:00,30110,30125,30105,30115,16048
2020-02-06,12:30:00,30100,30115,30085,30110,45163
2020-02-06,12:25:00,30095,30115,30095,30095,36997
2020-02-06,12:20:00,30105,30110,30090,30100,13271
2020-02-06,12:15:00,30120,30120,30095,30100,15476
2020-02-06,12:10:00,30130,30130,30110,30125,9524
2020-02-06,12:05:00,30135,30145,30115,30125,51913
2020-02-06,12:00:00,30115,30140,30115,30135,70615
2020-02-06,11:55:00,30110,30125,30100,30115,37042
2020-02-06,11:50:00,30115,30120,30095,30110,18104
2020-02-06,11:45:00,30115,30135,30100,30110,44453
2020-02-06,11:40:00,30105,30135,30100,30120,51332
2020-02-06,11:35:00,30085,30115,30085,30105,13508
2020-02-06,11:30:00,30100,30125,30080,30085,44314
2020-02-06,11:25:00,30080,30120,30080,30100,78320
2020-02-06,11:20:00,30065,30085,30060,30080,11594
2020-02-06,11:15:00,30050,30080,30045,30060,12801
2020-02-06,11:10:00,30060,30095,30050,30050,55164
2020-02-06,11:05:00,30035,30085,30030,30065,45541
2020-02-06,11:00:00,29995,30060,29990,30040,69677
2020-02-06,10:55:00,29970,30000,29965,29990,28340
2020-02-06,10:50:00,30020,30020,29970,29970,21361
2020-02-06,10:45:00,30005,30020,29980,30020,36107
2020-02-06,10:40:00,30000,30005,29975,30000,28859
2020-02-06,10:35:00,29985,30030,29980,29995,71017
2020-02-06,10:30:00,30020,30020,29955,29985,42572
2020-02-06,10:25:00,30055,30080,30015,30020,44672
2020-02-06,10:20:00,30040,30055,30015,30055,59389
2020-02-06,10:15:00,29990,30060,29985,30035,85008
2020-02-06,10:10:00,29970,29990,29950,29990,35920
2020-02-06,10:05:00,29970,29990,29940,29965,60394
2020-02-06,10:00:00,29935,29970,29920,29970,46741
2020-02-06,9:55:00,29910,29935,29910,29925,37255
2020-02-06,9:50:00,29895,29915,29895,29905,44477
2020-02-06,9:45:00,29910,29925,29885,29895,64103
2020-02-06,9:40:00,29905,29965,29890,29910,90582
2020-02-06,9:35:00,29935,29950,29905,29910,41761
2020-02-06,9:30:00,29910,29940,29880,29930,100856
2020-02-06,9:25:00,29905,29925,29885,29915,77456
2020-02-06,9:20:00,29895,29940,29880,29900,51769
2020-02-06,9:15:00,29835,29915,29835,29890,100815
2020-02-06,9:10:00,29915,29935,29835,29840,43793
2020-02-06,9:05:00,29895,29950,29875,29920,54802
2020-02-06,9:00:00,29855,29910,29810,29895,154781
2020-02-05,15:35:00,29535,29535,29535,29535,1910
2020-02-05,15:30:00,29535,29535,29535,29535,99097
2020-02-05,15:15:00,29530,29535,29470,29485,71423
2020-02-05,15:10:00,29545,29550,29505,29530,202555
2020-02-05,15:05:00,29490,29550,29465,29550,130066
2020-02-05,15:00:00,29470,29495,29450,29485,97928
2020-02-05,14:55:00,29450,29475,29435,29475,250464
2020-02-05,14:50:00,29385,29460,29385,29445,199116
2020-02-05,14:45:00,29440,29470,29380,29380,311722
2020-02-05,14:40:00,29450,29500,29440,29445,347611
2020-02-05,14:35:00,29460,29475,29440,29450,137622
2020-02-05,14:30:00,29530,29535,29460,29460,69967
2020-02-05,14:25:00,29530,29560,29525,29530,64292
2020-02-05,14:20:00,29580,29580,29510,29520,79071
2020-02-05,14:15:00,29605,29615,29580,29585,70093
2020-02-05,14:10:00,29620,29620,29600,29600,49702
2020-02-05,14:05:00,29595,29620,29585,29620,29996
2020-02-05,14:00:00,29610,29620,29570,29595,85478
2020-02-05,13:55:00,29610,29620,29575,29610,61145
2020-02-05,13:50:00,29630,29630,29610,29610,45188
2020-02-05,13:45:00,29640,29645,29615,29620,29487
2020-02-05,13:40:00,29640,29650,29625,29640,57554
2020-02-05,13:35:00,29650,29660,29635,29640,26255
2020-02-05,13:30:00,29630,29665,29630,29655,35959
2020-02-05,13:25:00,29630,29630,29610,29630,28412
2020-02-05,13:20:00,29630,29635,29605,29630,49879
2020-02-05,13:15:00,29650,29650,29625,29630,37333
2020-02-05,13:10:00,29670,29680,29635,29650,31633
2020-02-05,13:05:00,29650,29680,29650,29670,85071
2020-02-05,13:00:00,29655,29660,29625,29650,42867
2020-02-05,12:55:00,29655,29665,29650,29655,33164
2020-02-05,12:50:00,29670,29690,29655,29655,111502
2020-02-05,12:45:00,29640,29675,29640,29670,48303
2020-02-05,12:40:00,29625,29655,29615,29650,54375
2020-02-05,12:35:00,29625,29635,29610,29625,18610
2020-02-05,12:30:00,29635,29640,29615,29620,19579
2020-02-05,12:25:00,29640,29645,29610,29640,46307
2020-02-05,12:20:00,29630,29645,29610,29645,42350
2020-02-05,12:15:00,29600,29635,29595,29625,48380
2020-02-05,12:10:00,29610,29610,29580,29600,25705
2020-02-05,12:05:00,29630,29635,29615,29620,28074
2020-02-05,12:00:00,29625,29635,29595,29635,14132
2020-02-05,11:55:00,29650,29670,29625,29630,36012
2020-02-05,11:50:00,29675,29675,29630,29655,26265
2020-02-05,11:45:00,29675,29680,29635,29675,16590
2020-02-05,11:40:00,29640,29675,29630,29675,55698
2020-02-05,11:35:00,29595,29650,29585,29640,46350
2020-02-05,11:30:00,29590,29595,29555,29590,19547
2020-02-05,11:25:00,29585,29595,29555,29585,16880
2020-02-05,11:20:00,29575,29610,29570,29585,36069
2020-02-05,11:15:00,29560,29575,29530,29565,42727
2020-02-05,11:10:00,29545,29585,29545,29555,49355
2020-02-05,11:05:00,29570,29590,29550,29550,127205
2020-02-05,11:00:00,29630,29630,29560,29570,70371
2020-02-05,10:55:00,29595,29660,29590,29635,53542
2020-02-05,10:50:00,29530,29605,29500,29600,81335
2020-02-05,10:45:00,29515,29555,29475,29525,86238
2020-02-05,10:40:00,29485,29535,29480,29505,83921
2020-02-05,10:35:00,29420,29490,29405,29480,44774
2020-02-05,10:30:00,29505,29525,29415,29420,58908
2020-02-05,10:25:00,29520,29545,29495,29505,18844
2020-02-05,10:20:00,29515,29525,29485,29525,23573
2020-02-05,10:15:00,29525,29565,29510,29525,79945
2020-02-05,10:10:00,29510,29540,29485,29530,41277
2020-02-05,10:05:00,29490,29520,29485,29510,17241
2020-02-05,10:00:00,29525,29550,29480,29485,47847
2020-02-05,9:55:00,29545,29570,29505,29520,74259
2020-02-05,9:50:00,29535,29550,29515,29550,30460
2020-02-05,9:45:00,29585,29585,29505,29540,52626
2020-02-05,9:40:00,29625,29625,29545,29595,84384
2020-02-05,9:35:00,29610,29640,29595,29625,43493
2020-02-05,9:30:00,29600,29675,29600,29610,41911
2020-02-05,9:25:00,29625,29660,29595,29605,147081
2020-02-05,9:20:00,29695,29705,29620,29620,132333
2020-02-05,9:15:00,29700,29765,29695,29695,155736
2020-02-05,9:10:00,29595,29750,29590,29690,221683
2020-02-05,9:05:00,29615,29650,29555,29590,288201
2020-02-05,9:00:00,29690,29710,29575,29610,154298
2020-02-04,15:35:00,29390,29390,29390,29390,2
2020-02-04,15:30:00,29390,29390,29390,29390,79237
2020-02-04,15:15:00,29390,29430,29380,29405,204782
2020-02-04,15:10:00,29385,29390,29365,29380,128622
2020-02-04,15:05:00,29400,29410,29375,29390,196660
2020-02-04,15:00:00,29380,29420,29375,29400,136572
2020-02-04,14:55:00,29380,29395,29360,29380,421942
2020-02-04,14:50:00,29450,29455,29380,29380,242395
2020-02-04,14:45:00,29390,29450,29380,29445,59158
2020-02-04,14:40:00,29365,29400,29340,29390,46871
2020-02-04,14:35:00,29370,29375,29340,29360,387131
2020-02-04,14:30:00,29355,29380,29340,29365,130586
2020-02-04,14:25:00,29335,29360,29295,29355,219043
2020-02-04,14:20:00,29415,29420,29325,29335,127633
2020-02-04,14:15:00,29375,29420,29375,29410,29604
2020-02-04,14:10:00,29395,29400,29360,29380,36744
2020-02-04,14:05:00,29375,29400,29375,29395,310552
2020-02-04,14:00:00,29375,29400,29360,29375,85076
2020-02-04,13:55:00,29425,29425,29370,29380,123676
2020-02-04,13:50:00,29445,29455,29420,29420,33482
2020-02-04,13:45:00,29435,29455,29435,29445,23023
2020-02-04,13:40:00,29430,29445,29420,29430,24181
2020-02-04,13:35:00,29445,29460,29420,29420,208960
2020-02-04,13:30:00,29465,29475,29435,29450,295265
2020-02-04,13:25:00,29430,29470,29430,29465,35385
2020-02-04,13:20:00,29435,29445,29400,29430,17186
2020-02-04,13:15:00,29415,29435,29400,29435,19726
2020-02-04,13:10:00,29385,29410,29385,29410,23303
2020-02-04,13:05:00,29390,29395,29365,29390,25337
2020-02-04,13:00:00,29380,29400,29375,29390,13055
2020-02-04,12:55:00,29365,29395,29360,29380,39494
2020-02-04,12:50:00,29370,29390,29360,29365,19718
2020-02-04,12:45:00,29355,29375,29350,29370,27351
2020-02-04,12:40:00,29390,29405,29360,29365,70916
2020-02-04,12:35:00,29325,29390,29315,29390,34214
2020-02-04,12:30:00,29295,29330,29290,29325,16271
2020-02-04,12:25:00,29280,29295,29270,29290,7348
2020-02-04,12:20:00,29275,29290,29270,29280,13973
2020-02-04,12:15:00,29265,29280,29245,29280,9951
2020-02-04,12:10:00,29225,29265,29220,29260,21641
2020-02-04,12:05:00,29250,29250,29210,29230,15808
2020-02-04,12:00:00,29255,29265,29240,29255,79827
2020-02-04,11:55:00,29290,29290,29250,29255,27484
2020-02-04,11:50:00,29255,29295,29240,29290,49922
2020-02-04,11:45:00,29295,29305,29245,29265,25249
2020-02-04,11:40:00,29300,29320,29290,29295,68781
2020-02-04,11:35:00,29325,29345,29290,29305,30536
2020-02-04,11:30:00,29290,29325,29275,29325,22268
2020-02-04,11:25:00,29270,29300,29260,29290,11971
2020-02-04,11:20:00,29245,29270,29220,29270,33700
2020-02-04,11:15:00,29270,29285,29245,29245,21419
2020-02-04,11:10:00,29310,29315,29265,29270,54065
2020-02-04,11:05:00,29335,29335,29280,29310,65946
2020-02-04,11:00:00,29325,29345,29320,29335,58090
2020-02-04,10:55:00,29290,29335,29285,29325,78735
2020-02-04,10:50:00,29290,29300,29275,29280,34385
2020-02-04,10:45:00,29250,29295,29250,29285,72005
2020-02-04,10:40:00,29295,29310,29245,29250,85420
2020-02-04,10:35:00,29285,29300,29265,29290,118258
2020-02-04,10:30:00,29230,29285,29225,29285,109599
2020-02-04,10:25:00,29240,29240,29210,29225,142017
2020-02-04,10:20:00,29200,29245,29190,29235,93046
2020-02-04,10:15:00,29190,29210,29170,29195,138401
2020-02-04,10:10:00,29130,29200,29100,29190,168984
2020-02-04,10:05:00,29090,29150,29090,29130,79206
2020-02-04,10:00:00,29115,29155,29090,29090,59488
2020-02-04,9:55:00,29050,29125,29045,29110,31599
2020-02-04,9:50:00,29125,29135,29050,29050,44472
2020-02-04,9:45:00,29050,29125,29035,29120,63070
2020-02-04,9:40:00,29035,29085,29030,29050,20750
2020-02-04,9:35:00,29105,29120,29030,29055,68804
2020-02-04,9:30:00,29110,29140,29080,29110,93096
2020-02-04,9:25:00,29040,29115,29040,29115,92675
2020-02-04,9:20:00,29040,29095,29025,29045,96114
